NOMEDEP;DE;DISTR;MUN;TIPOESC;COD_ESC;NOMESC;DS_PAIS;Nº ALUNOS
ESTADUAL - SE;LESTE 4;SAO MATEUS;SAO PAULO;8;3189;ALFREDO MACHADO PEDROSA PROF;Angola;1
ESTADUAL - SE;LESTE 4;SAO MATEUS;SAO PAULO;8;3189;ALFREDO MACHADO PEDROSA PROF;Venezuela;5
ESTADUAL - SE;CENTRO OESTE;LAPA;SAO PAULO;8;3360;ALFREDO PAULINO;Afeganistão;1
ESTADUAL - SE;PINDAMONHANGABA;PINDAMONHANGABA;PINDAMONHANGABA;8;13390;ALFREDO PUJOL DOUTOR;Uruguai;1
ESTADUAL - SE;SUZANO;SUZANO;SUZANO;8;908460;ALFREDO ROBERTO;Bolívia;1
ESTADUAL - SE;CAIEIRAS;CAIEIRAS;CAIEIRAS;8;923138;ALFRIED THEODOR WEISZFLOG;Bolívia;1
ESTADUAL - SE;CAIEIRAS;CAIEIRAS;CAIEIRAS;8;923138;ALFRIED THEODOR WEISZFLOG;Venezuela;2
ESTADUAL - SE;SUMARE;SUMARE;SUMARE;8;49414;ALICE ANTENOR DE SOUZA PROFESSORA;Haiti;4
ESTADUAL - SE;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;8;6208;ALICE CHUERY PROFESSORA;Bolívia;1
ESTADUAL - SE;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;8;6208;ALICE CHUERY PROFESSORA;Colômbia;1
ESTADUAL - SE;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;8;6208;ALICE CHUERY PROFESSORA;Japão;2
ESTADUAL - SE;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;8;6208;ALICE CHUERY PROFESSORA;Nigéria;1
ESTADUAL - SE;GUARULHOS SUL;GUARULHOS SUL;GUARULHOS;8;6208;ALICE CHUERY PROFESSORA;Venezuela;1
ESTADUAL - SE;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;8;919093;ALICE MARIA DA SILVA FERREIRA;Bolívia;2
ESTADUAL - SE;SUZANO;SUZANO;SUZANO;8;902949;ALICE ROMANOS PROFESSORA;Haiti;2
ESTADUAL - SE;SUZANO;SUZANO;SUZANO;8;902949;ALICE ROMANOS PROFESSORA;Venezuela;2
ESTADUAL - SE;OSASCO;OSASCO;OSASCO;8;10947;ALICE VELHO TEIXEIRA PROFESSORA;Colômbia;1
ESTADUAL - SE;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;8;10194;ALIPIO DE OLIVEIRA E SILVA PROFESSOR;Japão;1
ESTADUAL - SE;TABOAO DA SERRA;TABOAO DA SERRA;TABOAO DA SERRA;8;10194;ALIPIO DE OLIVEIRA E SILVA PROFESSOR;Venezuela;2
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;41099;ALLYRIO DE FIGUEIREDO BRASIL PROFESSOR;Bolívia;1
ESTADUAL - SE;CENTRO OESTE;RIO PEQUENO;SAO PAULO;8;37436;ALMEIDA JUNIOR PROFESSOR;Venezuela;3
ESTADUAL - SE;BARRETOS;BARRETOS;BARRETOS;8;22263;ALMEIDA PINTO;China;1
ESTADUAL - SE;BARRETOS;BARRETOS;BARRETOS;8;22263;ALMEIDA PINTO;Colômbia;1
ESTADUAL - SE;LESTE 5;VILA FORMOSA;SAO PAULO;8;2239;ALMERINDA RODRIGUES MELLO PROFESSORA;Paraguai;1
ESTADUAL - SE;LESTE 5;VILA FORMOSA;SAO PAULO;8;2239;ALMERINDA RODRIGUES MELLO PROFESSORA;Venezuela;1
ESTADUAL - SE;RIBEIRAO PRETO;RIBEIRAO PRETO;RIBEIRAO PRETO;8;24089;ALPHEU DOMINIGUETTI PROFESSOR;Angola;1
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;16184;ALTAMIR GONCALVES PROFESSOR;Haiti;1
ESTADUAL - SE;SAO ROQUE;MAIRINQUE;MAIRINQUE;8;16081;ALTINA JULIA DE OLIVEIRA PROFESSORA;Bolívia;2
ESTADUAL - SE;SAO ROQUE;MAIRINQUE;MAIRINQUE;8;16081;ALTINA JULIA DE OLIVEIRA PROFESSORA;Colômbia;1
ESTADUAL - SE;SAO ROQUE;MAIRINQUE;MAIRINQUE;8;16081;ALTINA JULIA DE OLIVEIRA PROFESSORA;Japão;1
ESTADUAL - SE;ARACATUBA;ARACATUBA;ARACATUBA;8;48513;ALTINA MORAES SAMPAIO PROFA;África do Sul;1
ESTADUAL - SE;ARACATUBA;ARACATUBA;ARACATUBA;8;48513;ALTINA MORAES SAMPAIO PROFA;Japão;1
ESTADUAL - SE;ARACATUBA;ARACATUBA;ARACATUBA;8;48513;ALTINA MORAES SAMPAIO PROFA;Portugal;1
ESTADUAL - SE;TUPA;QUINTANA;QUINTANA;8;34502;ALTINO ARANTES PROFESSOR;Argentina;1
ESTADUAL - SE;JAU;PEDERNEIRAS;PEDERNEIRAS;8;38027;ALVA FABRI MIRANDA PROFESSORA;Venezuela;1
ESTADUAL - SE;LESTE 1;ITAQUERA;SAO PAULO;8;3190;ALVARES DE AZEVEDO;Cuba;2
ESTADUAL - SE;CENTRO SUL;SACOMA;SAO PAULO;8;37618;ALVARO DE SOUZA LIMA DOUTOR;Uruguai;1
ESTADUAL - SE;CENTRO SUL;SACOMA;SAO PAULO;8;37618;ALVARO DE SOUZA LIMA DOUTOR;Venezuela;4
ESTADUAL - SE;JAU;JAU;JAU;8;900023;ALVARO FRAGA MOREIRA;Peru;1
ESTADUAL - SE;SAO CARLOS;VILA NERY;SAO CARLOS;8;24512;ALVARO GUIAO DOUTOR;China;1
ESTADUAL - SE;SAO CARLOS;VILA NERY;SAO CARLOS;8;24512;ALVARO GUIAO DOUTOR;Peru;1
ESTADUAL - SE;SAO CARLOS;VILA NERY;SAO CARLOS;8;24512;ALVARO GUIAO DOUTOR;Venezuela;2
ESTADUAL - SE;ANDRADINA;ANDRADINA;ANDRADINA;8;29373;ALVARO GUIAO DR;Espanha;1
ESTADUAL - SE;ANDRADINA;ANDRADINA;ANDRADINA;8;29373;ALVARO GUIAO DR;Japão;2
ESTADUAL - SE;ANDRADINA;ANDRADINA;ANDRADINA;8;29373;ALVARO GUIAO DR;Paraguai;1
ESTADUAL - SE;LESTE 2;SAO MIGUEL;SAO PAULO;8;921312;ALVARO SIMOES;Bolívia;5
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;2045;ALVINO BITTENCOURT PROFESSOR;Angola;1
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;2045;ALVINO BITTENCOURT PROFESSOR;Bolívia;2
ESTADUAL - SE;ARARAQUARA;AMERICO BRASILIENSE;AMERICO BRASILIENSE;8;42778;ALZIRA DIAS DE TOLEDO PIZA PROFA;Venezuela;1
ESTADUAL - SE;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;8;921063;ALZIRA FERNANDES SCUNGISQUI;Japão;1
ESTADUAL - SE;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;8;908149;ALZIRA VALLE ROLEMBERG PROFESSORA;Argentina;2
ESTADUAL - SE;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;8;908149;ALZIRA VALLE ROLEMBERG PROFESSORA;Bolívia;3
ESTADUAL - SE;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;8;908149;ALZIRA VALLE ROLEMBERG PROFESSORA;Venezuela;1
ESTADUAL - SE;TAUBATE;TAUBATE;TAUBATE;8;43916;AMACIO MAZZAROPI;Colômbia;1
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Angola;11
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Argentina;4
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Bolívia;137
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Colômbia;2
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Equador;3
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Iémen;1
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Marrocos;1
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Paraguai;3
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Peru;6
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Síria;1
ESTADUAL - SE;LESTE 5;BELEM;SAO PAULO;8;1466;AMADEU AMARAL;Venezuela;4
ESTADUAL - SE;DIADEMA;DIADEMA;DIADEMA;8;904661;AMADEU ODORICO DE SOUZA;Peru;1
ESTADUAL - SE;DIADEMA;DIADEMA;DIADEMA;8;904661;AMADEU ODORICO DE SOUZA;Venezuela;5
ESTADUAL - SE;ITAPEVI;BARUERI;BARUERI;8;910485;AMADOR AGUIAR;Haiti;1
ESTADUAL - SE;LESTE 4;ARTUR ALVIM;SAO PAULO;8;41671;AMADOR ARRUDA MENDES PROF;Angola;4
ESTADUAL - SE;LESTE 2;VILA CURUCA;SAO PAULO;8;923539;AMADOR DOS SANTOS FERNANDES PROF;Bolívia;1
ESTADUAL - SE;SUL 1;CAMPO LIMPO;SAO PAULO;8;901748;AMADOR E CATHARINA SAPORITO AUGUSTO;Bolívia;1
ESTADUAL - SE;SUL 1;CAMPO LIMPO;SAO PAULO;8;901748;AMADOR E CATHARINA SAPORITO AUGUSTO;Venezuela;8
ESTADUAL - SE;PINDAMONHANGABA;TREMEMBE;TREMEMBE;8;14187;AMALIA GARCIA RIBEIRO PATTO PROFESSORA;Portugal;1
ESTADUAL - SE;JACAREI;JACAREI;JACAREI;8;127292;AMANCIA DIAS SAMPAIO PROFA;Japão;1
ESTADUAL - SE;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;8;8540;AMARAL WAGNER;Portugal;1
ESTADUAL - SE;GUARULHOS NORTE;GUARULHOS NORTE;GUARULHOS;8;6002;AMARO JOSE DOS SANTOS PASTOR;Bolívia;1
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;2057;AMELIA DE ARAUJO DONA;Bolívia;1
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;2057;AMELIA DE ARAUJO DONA;Paraguai;1
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;2057;AMELIA DE ARAUJO DONA;Peru;1
ESTADUAL - SE;LESTE 5;CARRAO;SAO PAULO;8;2057;AMELIA DE ARAUJO DONA;Venezuela;2
ESTADUAL - SE;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;8;908712;AMELIA DOS ANJOS OLIVEIRA;Haiti;2
ESTADUAL - SE;TABOAO DA SERRA;EMBU DAS ARTES;EMBU DAS ARTES;8;908712;AMELIA DOS ANJOS OLIVEIRA;Venezuela;1
ESTADUAL - SE;RIBEIRAO PRETO;RIBEIRAO PRETO;RIBEIRAO PRETO;8;23917;AMELIA DOS SANTOS MUSA PROFESSORA;Paraguai;1
ESTADUAL - SE;RIBEIRAO PRETO;RIBEIRAO PRETO;RIBEIRAO PRETO;8;23917;AMELIA DOS SANTOS MUSA PROFESSORA;Venezuela;7
ESTADUAL - SE;MARILIA;MARILIA;MARILIA;8;914198;AMELIA LOPES ANDERS PROFA;Colômbia;1
ESTADUAL - SE;MARILIA;MARILIA;MARILIA;8;914198;AMELIA LOPES ANDERS PROFA;Espanha;1
ESTADUAL - SE;MARILIA;MARILIA;MARILIA;8;914198;AMELIA LOPES ANDERS PROFA;Portugal;4
ESTADUAL - SE;MARILIA;MARILIA;MARILIA;8;914198;AMELIA LOPES ANDERS PROFA;Venezuela;2
ESTADUAL - SE;MOGI MIRIM;SERRA NEGRA;SERRA NEGRA;8;45603;AMELIA MASSARO PROFA;Argentina;1
ESTADUAL - SE;NORTE 2;TUCURUVI;SAO PAULO;8;1284;AMENAIDE BRAGA DE QUEIROZ PROFA;Bolívia;1
ESTADUAL - SE;NORTE 2;TUCURUVI;SAO PAULO;8;1284;AMENAIDE BRAGA DE QUEIROZ PROFA;Portugal;1
ESTADUAL - SE;NORTE 2;TUCURUVI;SAO PAULO;8;1284;AMENAIDE BRAGA DE QUEIROZ PROFA;Venezuela;1
ESTADUAL - SE;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;8;8266;AMERICO BRASILIENSE DOUTOR;Bolívia;2
ESTADUAL - SE;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;8;8266;AMERICO BRASILIENSE DOUTOR;Haiti;4
ESTADUAL - SE;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;8;8266;AMERICO BRASILIENSE DOUTOR;Japão;1
ESTADUAL - SE;SANTO ANDRE;SANTO ANDRE;SANTO ANDRE;8;8266;AMERICO BRASILIENSE DOUTOR;Venezuela;1
ESTADUAL - SE;CENTRO SUL;VILA PRUDENTE;SAO PAULO;8;1855;AMERICO DE MOURA PROFESSOR;Portugal;1
ESTADUAL - SE;CENTRO SUL;VILA PRUDENTE;SAO PAULO;8;1855;AMERICO DE MOURA PROFESSOR;Venezuela;4
ESTADUAL - SE;ITAQUAQUECETUBA;POA;POA;8;907030;AMERICO FRANCO;Japão;1
ESTADUAL - SE;OSASCO;OSASCO;OSASCO;8;10893;AMERICO MARCO ANTONIO DOUTOR;Haiti;1
ESTADUAL - SE;OSASCO;OSASCO;OSASCO;8;10893;AMERICO MARCO ANTONIO DOUTOR;Venezuela;1
ESTADUAL - SE;MOGI DAS CRUZES;MOGI DAS CRUZES;MOGI DAS CRUZES;8;6889;AMERICO SUGAI;Japão;1
ESTADUAL - SE;BOTUCATU;BOTUCATU;BOTUCATU;8;14849;AMERICO VIRGINIO DOS SANTOS PROF;Cuba;1
ESTADUAL - SE;MARILIA;MARILIA;MARILIA;8;33728;AMILCARE MATTEI PROF;Colômbia;1
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;917597;AMINTAS ROCHA BRITO PROFESSOR;Venezuela;2
ESTADUAL - SE;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;8;28794;AMIRA HOMSI CHALELLA PROFESSORA;Haiti;3
ESTADUAL - SE;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;8;28794;AMIRA HOMSI CHALELLA PROFESSORA;Venezuela;1
ESTADUAL - SE;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;8;9763;AMOS MEUCCI;Guiné-Bissau;1
ESTADUAL - SE;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;8;9763;AMOS MEUCCI;Haiti;2
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;13572;ANA CANDIDA DE BARROS MOLINA PROFESSORA;Argentina;1
ESTADUAL - SE;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;8;13572;ANA CANDIDA DE BARROS MOLINA PROFESSORA;Colômbia;1
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;918593;ANA CECILIA MARTINS PROFESSORA;África do Sul;1
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;918593;ANA CECILIA MARTINS PROFESSORA;Espanha;2
ESTADUAL - SE;SOROCABA;SOROCABA;SOROCABA;8;918593;ANA CECILIA MARTINS PROFESSORA;Haiti;2
ESTADUAL - SE;SUMARE;NOVA VENEZA;SUMARE;8;267697;ANA LUCIA PIERINI PROFESSORA;Venezuela;1
ESTADUAL - SE;CARAPICUIBA;COTIA;COTIA;8;10625;ANA MACIEIRA DE OLIVEIRA;Venezuela;1
ESTADUAL - SE;SUL 3;GRAJAU;SAO PAULO;8;50398;ANA MARIA BENTO PROFESSORA;Bolívia;1
ESTADUAL - SE;JACAREI;ARUJA;ARUJA;8;910375;ANA MARIA DE CARVALHO PEREIRA;Bolívia;1
ESTADUAL - SE;JACAREI;ARUJA;ARUJA;8;910375;ANA MARIA DE CARVALHO PEREIRA;Venezuela;4
ESTADUAL - SE;CAIEIRAS;POLVILHO;CAJAMAR;8;38337;ANA MARIA GARRIDO ORLANDIN PROFA;Haiti;3
ESTADUAL - SE;CAIEIRAS;POLVILHO;CAJAMAR;8;38337;ANA MARIA GARRIDO ORLANDIN PROFA;Peru;1
ESTADUAL - SE;CAIEIRAS;POLVILHO;CAJAMAR;8;38337;ANA MARIA GARRIDO ORLANDIN PROFA;Venezuela;1
ESTADUAL - SE;JUNDIAI;VARZEA PAULISTA;VARZEA PAULISTA;8;905677;ANA MARIA PAGIOSSI;Haiti;1
ESTADUAL - SE;DIADEMA;DIADEMA;DIADEMA;8;41185;ANA MARIA POPPOVIC;Venezuela;1
ESTADUAL - SE;ITU;BOM FIM DO BOM JESUS;CABREUVA;8;36171;ANA MESQUITA LAURINI;Japão;1
ESTADUAL - SE;JUNDIAI;JUNDIAI;JUNDIAI;8;19550;ANA PINTO DUARTE PAES PROFESSORA;Uruguai;2
ESTADUAL - SE;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;8;18200;ANA RITA GODINHO POUSA PROFESSORA;Colômbia;1
ESTADUAL - SE;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;8;18200;ANA RITA GODINHO POUSA PROFESSORA;Haiti;1
ESTADUAL - SE;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;8;906694;ANA RODRIGUES DE LISO;Bolívia;1
ESTADUAL - SE;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;8;906694;ANA RODRIGUES DE LISO;Cabo Verde;1
ESTADUAL - SE;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;8;906694;ANA RODRIGUES DE LISO;Guiné-Bissau;5
ESTADUAL - SE;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;8;906694;ANA RODRIGUES DE LISO;Guiné-Conacri;1
ESTADUAL - SE;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;8;906694;ANA RODRIGUES DE LISO;Haiti;2
ESTADUAL - SE;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;8;906694;ANA RODRIGUES DE LISO;Peru;1
ESTADUAL - SE;BAURU;BAURU;BAURU;8;25471;ANA ROSA ZUICKER DANNUNZIATA PROFA;Japão;1
ESTADUAL - SE;NORTE 1;JARAGUA;SAO PAULO;8;37692;ANA SIQUEIRA DA SILVA;Chile;1
ESTADUAL - SE;NORTE 1;JARAGUA;SAO PAULO;8;37692;ANA SIQUEIRA DA SILVA;Paquistão;1
ESTADUAL - SE;JAU;PEDERNEIRAS;PEDERNEIRAS;8;25665;ANCHIETA;Venezuela;5
ESTADUAL - SE;CENTRO;BRAS;SAO PAULO;8;1659;ANCHIETA PADRE;África do Sul;1
ESTADUAL - SE;CENTRO;BRAS;SAO PAULO;8;1659;ANCHIETA PADRE;Angola;11
ESTADUAL - SE;CENTRO;BRAS;SAO PAULO;8;1659;ANCHIETA PADRE;Arménia;2
ESTADUAL - SE;CENTRO;BRAS;SAO PAULO;8;1659;ANCHIETA PADRE;Bangladesh;5
ESTADUAL - SE;CENTRO;BRAS;SAO PAULO;8;1659;ANCHIETA PADRE;Bolívia;111
ESTADUAL - SE;CENTRO;BRAS;SAO PAULO;8;1659;ANCHIETA PADRE;China;4
ESTADUAL - SE;CENTRO;BRAS;SAO PAULO;8;1659;ANCHIETA PADRE;Equador;1
ESTADUAL - SE;CENTRO;BRAS;SAO PAULO;8;1659;ANCHIETA PADRE;Guiné-Bissau;1
ESTADUAL - SE;CENTRO;BRAS;SAO PAULO;8;1659;ANCHIETA PADRE;Haiti;8
ESTADUAL - SE;CENTRO;BRAS;SAO PAULO;8;1659;ANCHIETA PADRE;Nigéria;1
ESTADUAL - SE;CENTRO;BRAS;SAO PAULO;8;1659;ANCHIETA PADRE;Palestina;1
ESTADUAL - SE;CENTRO;BRAS;SAO PAULO;8;1659;ANCHIETA PADRE;Paraguai;12
ESTADUAL - SE;CENTRO;BRAS;SAO PAULO;8;1659;ANCHIETA PADRE;Peru;11
ESTADUAL - SE;CENTRO;BRAS;SAO PAULO;8;1659;ANCHIETA PADRE;Síria;2
ESTADUAL - SE;CENTRO;BRAS;SAO PAULO;8;1659;ANCHIETA PADRE;Togo;1
ESTADUAL - SE;CENTRO;BRAS;SAO PAULO;8;1659;ANCHIETA PADRE;Venezuela;6
ESTADUAL - SE;CENTRO SUL;VILA PRUDENTE;SAO PAULO;8;1739;ANDRE DREYFUS PROFESSOR;Venezuela;1
ESTADUAL - SE;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;8;923459;ANDRE FRANCO MONTORO GOVERNADOR;Bolívia;1
ESTADUAL - SE;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;8;923459;ANDRE FRANCO MONTORO GOVERNADOR;Haiti;2
ESTADUAL - SE;LESTE 3;SAO RAFAEL;SAO PAULO;8;3311;ANDRE NUNES JUNIOR;Venezuela;1
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1430;ANDRE OHL;Bolívia;1
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1430;ANDRE OHL;Haiti;1
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1442;ANDRE XAVIER GALLICHO PROFESSOR;Bolívia;14
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1442;ANDRE XAVIER GALLICHO PROFESSOR;Síria;3
ESTADUAL - SE;LESTE 5;AGUA RASA;SAO PAULO;8;1442;ANDRE XAVIER GALLICHO PROFESSOR;Venezuela;5
ESTADUAL - SE;CARAPICUIBA;CARAPICUIBA;CARAPICUIBA;8;914859;ANDREI SAKHAROV;Bolívia;1
ESTADUAL - SE;SAO CARLOS;VILA NERY;SAO CARLOS;8;39019;ANDRELINO VIEIRA PROFESSOR;Cuba;1
ESTADUAL - SE;CENTRO OESTE;VILA SONIA;SAO PAULO;8;4170;ANDRONICO DE MELLO PROFESSOR;Paraguai;1
ESTADUAL - SE;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;8;20680;ANESIA MARTINS MATTOS PROFESSORA;Venezuela;6
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;784;ANESIA SINCORA PROFESSORA;Bolívia;14
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;784;ANESIA SINCORA PROFESSORA;Equador;1
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;784;ANESIA SINCORA PROFESSORA;Paraguai;2
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;784;ANESIA SINCORA PROFESSORA;Peru;1
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;784;ANESIA SINCORA PROFESSORA;Venezuela;1
ESTADUAL - SE;MOGI MIRIM;MOGI GUACU;MOGI GUACU;8;21258;ANGELA MARIA DA PAIXAO COSTA PROFA;Angola;1
ESTADUAL - SE;MOGI MIRIM;MOGI GUACU;MOGI GUACU;8;21258;ANGELA MARIA DA PAIXAO COSTA PROFA;Japão;1
ESTADUAL - SE;SUZANO;FERRAZ DE VASCONCELOS;FERRAZ DE VASCONCELOS;8;922109;ANGELA SUELI PONTES DIAS PROFESSORA;Bolívia;3
ESTADUAL - SE;MOGI DAS CRUZES;BIRITIBA-MIRIM;BIRITIBA-MIRIM;8;61585;ANGELICA DE JESUS FERREIRA;Venezuela;1
ESTADUAL - SE;ARARAQUARA;ARARAQUARA;ARARAQUARA;8;914265;ANGELINA LIA ROLFSEN PROFA;Bolívia;1
ESTADUAL - SE;ARARAQUARA;ARARAQUARA;ARARAQUARA;8;914265;ANGELINA LIA ROLFSEN PROFA;Venezuela;4
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;437;ANGELINA MADUREIRA PROFESSORA;Bolívia;2
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;437;ANGELINA MADUREIRA PROFESSORA;Venezuela;1
ESTADUAL - SE;NORTE 2;TREMEMBE;SAO PAULO;8;1272;ANGELO BORTOLO;Bolívia;1
ESTADUAL - SE;NORTE 2;TREMEMBE;SAO PAULO;8;1272;ANGELO BORTOLO;Japão;1
ESTADUAL - SE;SUMARE;NOVA VENEZA;SUMARE;8;17243;ANGELO CAMPO DALL ORTO;Bolívia;1
ESTADUAL - SE;SUMARE;NOVA VENEZA;SUMARE;8;17243;ANGELO CAMPO DALL ORTO;Haiti;3
ESTADUAL - SE;SUMARE;NOVA VENEZA;SUMARE;8;17243;ANGELO CAMPO DALL ORTO;Venezuela;3
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;36870;ANGELO GOSUEN PROF;Japão;1
ESTADUAL - SE;FRANCA;FRANCA;FRANCA;8;36870;ANGELO GOSUEN PROF;Venezuela;1
ESTADUAL - SE;SUL 1;JABAQUARA;SAO PAULO;8;4698;ANGELO MENDES DE ALMEIDA DOUTOR;Japão;1
ESTADUAL - SE;SUL 1;JABAQUARA;SAO PAULO;8;4698;ANGELO MENDES DE ALMEIDA DOUTOR;Portugal;1
ESTADUAL - SE;CAMPINAS LESTE;CAMPINAS LESTE;CAMPINAS;8;18314;ANIBAL DE FREITAS PROFESSOR;Venezuela;1
ESTADUAL - SE;PRESIDENTE PRUDENTE;SANTO EXPEDITO;SANTO EXPEDITO;8;31987;ANIBAL VITOR FAVA;Paraguai;1
ESTADUAL - SE;NORTE 1;JARAGUA;SAO PAULO;8;924738;ANILZA PIOLI PROFESSORA;Bolívia;1
ESTADUAL - SE;JOSE BONIFACIO;MIRASSOL;MIRASSOL;8;28812;ANISIO JOSE MOREIRA;Bolívia;1
ESTADUAL - SE;JOSE BONIFACIO;MIRASSOL;MIRASSOL;8;28812;ANISIO JOSE MOREIRA;Espanha;1
ESTADUAL - SE;JOSE BONIFACIO;MIRASSOL;MIRASSOL;8;28812;ANISIO JOSE MOREIRA;Senegal;2
ESTADUAL - SE;JOSE BONIFACIO;MIRASSOL;MIRASSOL;8;28812;ANISIO JOSE MOREIRA;Venezuela;2
ESTADUAL - SE;LESTE 3;JOSE BONIFACIO;SAO PAULO;8;37047;ANISIO TEIXEIRA PROFESSOR;Angola;2
ESTADUAL - SE;LESTE 3;JOSE BONIFACIO;SAO PAULO;8;37047;ANISIO TEIXEIRA PROFESSOR;Bolívia;2
ESTADUAL - SE;LESTE 3;JOSE BONIFACIO;SAO PAULO;8;37047;ANISIO TEIXEIRA PROFESSOR;Guiné-Conacri;1
ESTADUAL - SE;SUL 3;GRAJAU;SAO PAULO;8;917394;ANIZ BADRA DOUTOR;Bolívia;1
ESTADUAL - SE;SUL 3;GRAJAU;SAO PAULO;8;917394;ANIZ BADRA DOUTOR;Haiti;1
ESTADUAL - SE;SUL 3;GRAJAU;SAO PAULO;8;917394;ANIZ BADRA DOUTOR;Venezuela;1
ESTADUAL - SE;BOTUCATU;CONCHAS;CONCHAS;8;14692;ANIZIO FERRAZ GODINHO PROF;Haiti;2
ESTADUAL - SE;PRESIDENTE PRUDENTE;REGENTE FEIJO;REGENTE FEIJO;8;918040;ANNA DE MELLO CASTRIANI PROFESSORA;Bolívia;1
ESTADUAL - SE;MAUA;RIBEIRAO PIRES;RIBEIRAO PIRES;8;48948;ANNA LACIVITTA AMARAL DONA;Japão;1
